ID,area,p_agricole_tot,p_arable,p_grassland,p_forest,p_urban,p_other_land_uses,p_sedimentay,p_igneous,IDPR,annual_specific_runoff,p_waterbody,p_wetland_mediumConf,p_wetland_highConf,p_wetland_veryHighConf,p_not_wetland,bioGeoRegion
3088800,5.352188514,79.29623568,73.84849193,5.447743746,17.09141922,3.612345102,1.15e-14,90.69890883,9.301091168,374,368,0,6.261770245,4.61393597,0,89.12429379,continental
5053085,5.403783895,95.57511873,0,50.08687594,4.42488127,0,0,34.46382659,65.53617341,1089.666667,591,0.415704388,5.173210162,4.203233256,5.773672055,84.43418014,continental
6180850,5.425404952,92.95027114,0,0,0,7.049728857,7.99e-15,0,100,1078,340,0,43.28081557,21.45505097,11.39944393,23.86468953,mediterranean
4033090,5.466690427,82.10851648,52.12912088,10.50824176,6.982600733,10.90888278,0,34.29433826,65.70566174,1228.6,299.4,0,10.88248743,6.812985825,3.703703704,78.60082305,continental
4164200,5.523948586,94.99265288,66.02238047,0,0,5.007347123,0,42.86774132,57.13225868,1098.8,245,0,12.33062331,26.33242999,13.59530262,47.74164408,atlantic
6710039,5.535359649,10.38214406,0,0,81.64806673,0,7.969789201,0,100,1296.714286,284,0,1.930848675,2.334979793,0.044903458,95.68926807,mediterranean
4029625,5.583379118,51.64466324,0,15.90959946,48.35533676,0,0,0,100,1303.833333,307,0.582176444,1.746529333,3.627407076,0.447828034,93.59605911,continental
4013400,5.599400271,0,0,0,100,0,0,0,100,1226.833333,519,1.737193764,2.271714922,2.71714922,1.425389755,91.84855234,continental
4154020,5.614884847,89.00878852,24.95271999,22.21604183,10.11235955,0.87885193,0,51.9992528,48.0007472,1170.571429,351.2,1.379003559,5.827402135,8.496441281,4.537366548,79.75978648,atlantic
5029730,5.645254546,84.04172678,13.94961713,30.82898679,5.360115414,10.59815781,0,66.7916932,33.2083068,681.1666667,140.5714286,1.505757307,5.314437555,36.53675819,47.96279894,8.680248007,atlantic
3145000,5.649819733,84.96515101,79.54419737,0,6.814913154,8.219935834,0,0,100,393.7142857,280,0,5.744586832,0.972160848,1.060539107,92.22271321,atlantic
5134520,5.667203814,29.54395241,0,29.54395241,70.45604759,0,0,87.82981078,12.17018922,1348.75,479.2857143,0,1.761338617,3.214442977,0.528401585,94.49581682,continental
4046850,5.709919701,48.48982272,34.55898446,4.0927993,51.51017728,0,0,0,100,817.4,187,0.830056793,7.47051114,6.858890345,2.053298384,82.78724334,atlantic
2115200,5.727709589,20.74874482,0,11.23117223,23.25911373,55.99214145,0,0,100,767.1666667,561,0,3.448275862,10.82496726,11.52335225,74.20340463,continental
4051600,5.733705349,34.37942683,0,0.348697832,65.62057317,0,0,60.47112439,39.52887561,1672.6,118.4,3.418054338,10.25416301,42.98860649,30.80631025,12.53286591,atlantic
5029860,5.777961726,22.73120138,0,0,77.26879862,0,0,100,0,1272.666667,190,0,8.462867012,5.829015544,0.215889465,85.49222798,atlantic
5054600,5.778103916,65.87980509,0,34.58581483,28.98754737,5.132647537,8.88e-16,0,100,1346.428571,566,0,1.170351105,3.727785002,0.390117035,94.71174686,continental
3031040,5.781034617,56.85788225,30.72029329,0,26.08367479,16.47616994,0.582273021,0.910560942,99.08943906,684.4285714,133.4285714,0,4.724750759,2.210663199,3.727785002,89.33680104,atlantic
5029500,5.848174622,30.201557,13.25583875,0,56.25466567,13.54377733,0,100,0,808.2857143,199,0,19.26211926,13.98541399,27.54182754,39.21063921,atlantic
2120000,5.85292711,15.48393981,0,7.832675275,84.51606019,0,0,100,0,1056.8,663,0,5.170940171,5.769230769,9.273504274,79.78632479,continental
2035750,5.89525787,76.66207189,32.12808822,35.89227017,2.406955784,20.93097233,1.07e-14,100,0,1495.6,31,0,16.1440678,35.33898305,33.1779661,15.33898305,continental
5133500,5.963767416,65.60309656,0,41.94999477,34.39690344,0,0,100,0,1335,593.1428571,0,1.594628619,3.818715904,0,94.58665548,mediterranean
4092550,5.968493759,37.95054484,0,7.24015088,62.04945516,0,0,0,100,1085.8,450,0,4.8434238,5.427974948,4.133611691,85.59498956,continental
6049010,6.036379774,80.82574503,24.87582781,10.78228477,2.379966887,16.79428808,0,99.90275704,0.097242956,870.4285714,230,0,32.12221305,21.67630058,10.03303055,36.16845582,continental
5157950,6.048975217,79.217958,23.92676115,0,20.782042,0,0,100,0,1686.6,180,0,5.072765073,6.195426195,0.124740125,88.60706861,mediterranean
5125430,6.049838484,93.12622562,10.36226649,6.171947569,6.667354732,0.206419651,0,100,0,1372.142857,432,0,1.815181518,2.887788779,0.123762376,95.17326733,continental
5007400,6.207467499,40.49753248,0,0,59.50246752,0,0,0,100,620.2,261.8333333,0,0.805152979,0.644122383,2.616747182,95.93397746,atlantic
6179995,6.212710463,93.84568896,0,0,0,6.154311039,0,0,100,1078,340,0,45.35165724,22.79708973,10.99434115,20.85691188,mediterranean
5134550,6.220652319,33.9461523,0,6.098051035,62.9395218,3.114325899,0,100,0,1569,265,0,3.372139703,3.291850662,0,93.33600963,atlantic
4137695,6.231742441,95.34230074,31.58000402,3.924914676,3.965067256,0.692632002,0,100,0,1145.166667,367,1.806503412,10.87916499,16.90084303,6.824568446,63.58892011,atlantic
4033050,6.269831633,100,57.7930485,20.32666069,0,0,0,0,100,1152.2,310,0,11.88197767,8.094098884,10.32695375,69.6969697,continental
4090900,6.286183967,91.99364259,1.807887156,36.01867488,8.006357405,0,0,0,100,932.6666667,323,0,3.309409888,3.03030303,1.993620415,91.66666667,continental
4133600,6.287063559,64.94845361,24.57375099,14.53211737,35.05154639,0,0,0,100,754.5714286,122,0.159045726,8.548707753,5.805168986,3.459244533,82.027833,atlantic
6148800,6.292612101,26.73552488,0,22.70334691,73.26447512,0,0,100,0,1293.333333,233,0,2.584493042,3.180914513,0.119284294,94.11530815,continental
4080500,6.340075588,53.77861089,0,14.00947119,46.22138911,0,7.11e-15,0,100,1562.5,537,0.316580926,6.766917293,4.511278195,4.036406806,84.36881678,continental
5111610,6.408409742,100,84.1345685,0,0,0,1.42e-14,100,0,1113.333333,171.1428571,0,4.051421893,4.791585508,0.272691858,90.88430074,atlantic
4171550,6.420279808,82.87244401,9.182083739,0,13.71957157,3.407984421,1.07e-14,0,100,996,500,0,7.572815534,11.33980583,4.776699029,76.31067961,atlantic
4010350,6.4803659,19.59479016,0,19.59479016,80.40520984,0,0,0,100,1039.285714,578,0,2.045542262,2.817445002,0.154380548,94.98263219,continental
3254920,6.486947676,76.2716763,1.666666667,27.63969171,0,23.7283237,0,71.87791288,28.12208712,1115.333333,475,0,30.62958671,11.1239861,6.643491696,51.6029355,atlantic
5068475,6.526834603,13.73994638,0,12.22711605,81.22366909,5.036384527,0,0,100,1136.428571,673.5714286,0,2.839600921,3.645433615,2.302379125,91.21258634,continental
4179160,6.529886647,69.61479494,27.02184745,13.73131468,30.38520506,0,7.11e-15,100,0,1054.428571,523.8571429,0,20.01530808,19.0202832,4.936854191,56.02755454,atlantic
4163480,6.584924251,98.00910125,20.60106181,13.9173303,0.066363292,1.924535457,4e-15,89.95337876,10.04662124,1090,241.125,0.265051117,10.75350246,12.00302916,11.58652026,65.39189701,atlantic
5237800,6.594778346,44.95256167,6.432637571,26.9259962,53.82352941,1.223908918,0,100,0,1399.857143,644,0,9.822440499,6.384586324,0.226671704,83.56630147,atlantic
3063000,6.600715245,0.92767891,0.009466111,0.918212798,0,93.95115487,5.121166225,0,100,616.5,91.14285714,0.07558579,7.747543462,17.83824641,12.28269085,62.05593348,atlantic
4003240,6.651286139,68.20142536,0,47.98387097,31.79857464,0,0,0,100,1094.714286,434,0,2.40060015,1.650412603,3.67591898,92.27306827,continental
5055940,6.682704377,77.89306412,0,15.75995513,22.10693588,0,3.55e-15,85.38419721,14.61580279,1162.666667,442,0,3.248693055,2.949962659,3.136669156,90.66467513,continental
4174550,6.717686844,95.18263138,77.29221021,17.89042117,0,4.817368617,0,0,100,728.4,475.4285714,0,15.4247392,16.43070045,6.147540984,61.99701937,atlantic
2098980,6.718204893,74.58666171,1.99702768,41.50102174,9.604309864,15.80902842,0,100,0,1587.166667,337.1428571,0,5.337286879,4.151223128,0.074128984,90.43736101,continental
2001040,6.732183852,66.15684093,59.11197627,0,15.89729329,17.94586578,0,100,0,823.5714286,181,0,9.269558769,3.114571746,0.815721172,86.80014831,continental
2076180,6.733530972,29.70517337,29.56610421,0.139069164,70.29482663,0,0,0,100,820,223.375,0,0.62962963,0.555555556,4.703703704,94.11111111,continental
4164005,6.779922501,85.47418968,34.27832672,35.41416567,10.07479915,0,4.451011174,0,100,1145,221.8333333,4.543775397,11.56261544,9.198374584,4.322127817,70.37310676,atlantic
4123100,6.803378068,60.92027921,6.493387215,17.82696547,39.07972079,0,0,100,0,1208.857143,297.25,0.073637703,9.13107511,7.179675994,4.896907216,78.71870398,atlantic
4024645,6.848148563,66.53295651,4.549184064,61.98377245,28.57142857,4.895614915,0,0,100,1110,136,0,19.18307805,8.460977389,4.595185996,67.76075857,continental
4208395,6.849728471,80.24635036,44.96350365,13.66788321,0,19.75364964,0,100,0,1109.375,220,0.586725339,13.01796846,10.96442978,6.307297396,69.12357902,atlantic
5074710,6.892518562,54.76557541,0,4.915208126,30.35277047,14.88165412,1.78e-15,0,100,1029,230,0.072332731,15.84086799,9.801084991,5.895117541,68.39059675,atlantic
4146655,6.973573761,68.28591877,25.12971909,2.030774736,18.2322419,13.48183933,0,0,100,1113.6,241,0,15.44249373,19.38373343,8.169115013,57.00465783,atlantic
2077300,6.983240313,50.77404922,24.69798658,22.02237136,49.22595078,0,7.11e-15,0,100,1118.833333,349,0,6.623702112,8.557107053,6.086645184,78.73254565,continental
4782003,7.026750635,58.50884209,52.26161912,0,8.726561806,32.76459611,0,0,100,321.2857143,263,0,3.523131673,2.31316726,1.886120996,92.27758007,atlantic
4172610,7.169992,62.83772006,7.904828307,6.362210214,37.16227994,0,7.11e-15,94.92261966,5.077380339,930.125,603.75,0,17.36694678,27.20588235,6.162464986,49.26470588,atlantic
3267530,7.259150199,94.77174849,28.96640827,65.80534022,3.074935401,2.153316107,0,100,0,1080.428571,425.2857143,0,13.2231405,16.04683196,5.406336088,65.32369146,atlantic
2116570,7.288697233,0,0,0,100,0,0,100,0,1292.375,504.1428571,0,6.132237067,6.783144913,5.686879068,81.39773895,continental
5120040,7.351671857,62.40978178,38.77048484,5.205060712,37.59021822,0,0,100,0,1294,171,0,5.870376654,5.768578215,1.017984391,87.34306074,atlantic
5125540,7.422005928,74.51987871,0,37.78638814,25.48012129,0,0,0,100,1467.857143,429,0,1.756163458,3.242147923,0.067544748,94.93414387,continental
5054200,7.431257563,88.4955008,0,56.65629468,8.93112438,2.573374821,0,0,100,1490.714286,617.125,0,1.24119423,3.48876216,2.28111372,92.98892989,continental
2052800,7.481577845,63.39323025,35.03552027,20.22565817,20.10029252,16.50647723,3.55e-15,100,0,1091,595.625,0,8.032128514,3.781793842,6.425702811,81.76037483,continental
3269438,7.495543874,100,0,73.6319653,0,0,0,100,0,1166.875,613,0,8.984635939,12.49164997,6.279225117,72.24448898,atlantic
5234060,7.530115598,83.55197609,57.3646629,0.257389572,11.64895384,4.799070076,8.88e-16,0,100,1111.8,399,0,16.47765177,8.80587058,1.76784523,72.94863242,atlantic
6178056,7.537814369,96.97120571,61.28122148,0,0,3.028794291,8.44e-15,96.45923355,3.540766448,1324.666667,57,0,10.06979063,20.43868395,19.44167498,50.04985045,atlantic
2045275,7.553470315,71.81163618,38.11967227,20.25986924,9.020938509,19.16742531,0,100,0,1314.75,207,0,10.79827758,8.578999669,19.17853594,61.44418682,continental
4049250,7.582382888,73.83716144,38.14933728,29.0689059,26.12990862,0,0.032929942,100,0,1069.25,206.5,0.262381109,26.59888488,14.2013775,3.148573303,55.78878321,atlantic
2072700,7.599378302,40.05756579,21.52960526,18.52796053,15.60855263,41.94901316,2.384868421,0,100,726.7142857,379.7777778,0,9.120842937,5.531774778,6.750082318,78.59729997,continental
2094970,7.632885748,0,0,0,100,0,0,33.52364194,66.47635806,1375.75,794,0,1.471068977,3.497875123,1.634521085,93.39653482,continental
2115825,7.662904943,29.5167468,3.381957461,26.13478934,70.4832532,0,0,0,100,1075.2,443.4444444,0,3.678385417,4.459635417,10.38411458,81.47786458,continental
4011120,7.665675809,78.73155621,36.80606505,29.69756257,21.24398794,0.024455857,0,0,100,1217.857143,109,0.196463654,10.44531762,13.55599214,42.07596595,33.72626064,continental
3104528,7.6699021,56.57026477,7.690427699,0.301425662,24.69246436,18.73727088,0,0,100,513.1666667,158,0,7.362958158,15.11514758,10.638988,66.88290626,continental
4156450,7.776096149,99.14790997,45.36173633,11.75241158,0.852090032,0,9.99e-15,79.47223783,20.52776217,1276.125,335,0.225588141,5.89751853,8.121173058,5.543022881,80.21269739,atlantic
5234290,7.787064239,40.25702811,0,40.25702811,59.74297189,0,0,100,0,1483.625,515,0,3.477141017,6.342562782,0,90.1802962,atlantic
6700260,7.788124077,0,0,0,100,0,0,42.62419551,57.37580449,1496.571429,553.25,0,4.52212957,0.865939705,0,94.61193072,mediterranean
4179565,7.832921005,63.37747288,5.105296745,7.075622208,31.98787492,4.634652202,3.55e-15,100,0,1297.375,806,0,13.20332481,10.58184143,5.786445013,70.42838875,atlantic
3248401,7.837923473,95.86823004,37.2258116,48.9750339,0.095716679,4.036053282,8.88e-16,73.78914007,26.21085993,1141.444444,610,0,11.44770408,16.03954082,5.867346939,66.64540816,atlantic
3222000,7.912419611,89.0370955,60.74191002,18.60299921,10.0789266,0.883977901,1.22e-15,1.056137949,98.94386205,179.75,274.5,0,0.504891133,0.063111392,0.189334175,99.2426633,atlantic
6153630,7.952300456,0,0,0,97.93255247,0,2.067447528,0.607393589,99.39260641,1350.875,283,0,1.445631678,2.105593966,0.094280327,96.35449403,mediterranean
2025700,7.965576979,51.87509807,23.34065589,7.869135415,48.12490193,0,0,0,100,1864.571429,117.5,0,2.479598242,54.51977401,43.00062775,0,continental
5125600,7.975669866,67.52062868,16.48722986,8.110019646,21.78388998,10.69548134,0,0,100,1313.375,378.75,0,1.34880803,3.199498118,0,95.45169385,continental
5098850,7.976295097,9.423468588,0,9.423468588,90.57653141,0,0,0,100,1552.333333,882,0,2.997190134,2.403996254,0.655635342,93.94317827,continental
5157610,8.10718433,96.15681432,73.60703812,0,3.843185677,0,0,100,0,1492.5,120,0,3.096934035,5.853205327,0.154846702,90.89501394,atlantic
6106250,8.210516118,93.8773958,60.26772133,0.844234865,0,6.122604198,8.88e-16,100,0,805.1428571,241,0,31.01767215,23.67458867,21.11517367,24.19256551,mediterranean
5120100,8.217035145,93.1118376,64.00060823,11.8680149,4.797384627,2.090777769,0,100,0,1197.625,215,0,9.6931024,5.560619872,1.428137344,83.31814038,atlantic
4164550,8.225182874,82.2661597,43.1634981,24.7148289,8.380228137,9.353612167,0,64.61025621,35.38974379,1174.875,284.25,1.460298144,6.114998479,9.948281107,6.480073015,75.99634925,atlantic
4041300,8.336835799,77.77944486,0.007501875,57.04426107,22.13803451,0.08252063,0,0,100,1839.875,117.6,0.030039051,1.652147792,5.286872935,2.973866026,90.0570742,continental
5128050,8.396836072,30.84606783,2.691017518,25.83674991,69.15393217,0,0,0,100,396.8,361,0,3.220035778,2.653548002,1.729278473,92.39713775,continental
4012870,8.406881208,60.81241646,0,41.74959156,22.00356453,17.18401901,0,0,100,862.8571429,327.1,0,7.9002079,6.147906148,0.267300267,85.68458568,continental
4000592,8.413096238,88.27898685,7.977419594,49.09009879,11.72101315,0,0,0,100,464.375,298,0,2.646446625,1.992268808,3.746654773,91.61462979,continental
1125000,8.527137,65.12019936,62.95074758,0,9.652594547,24.98534154,0.241864556,0,100,653.75,291.9,0,11.58357771,9.413489736,5.102639296,73.90029326,atlantic
1124000,8.527137,65.12019936,62.95074758,0,9.652594547,24.98534154,0.241864556,0,100,653.75,291.9,0,11.58357771,9.413489736,5.102639296,73.90029326,atlantic
1123000,8.527137,65.12019936,62.95074758,0,9.652594547,24.98534154,0.241864556,0,100,653.75,291.9,0,11.58357771,9.413489736,5.102639296,73.90029326,atlantic
5071300,8.531060274,94.09007689,0,87.90919077,5.236177224,0.673745881,0,0,100,783.875,988,0,1.084407972,3.78077374,0.879249707,94.25556858,continental
5232290,8.598396441,88.56249546,36.75561696,33.80353377,11.43750454,0,0,19.22264466,80.77735534,1407.875,321.5,0,14.88372093,7.73255814,9.418604651,67.96511628,atlantic
2115670,8.62060102,79.12501811,60.90105751,18.2239606,3.136317543,17.73866435,0,0,100,1073.9,324,0,10.59334298,9.117221418,6.917510854,73.37192475,continental
5029750,8.647166096,84.83645029,0,0,13.58942884,1.574120875,0,100,0,992.4444444,150,0,13.46820809,5.751445087,1.069364162,79.71098266,atlantic
5172800,8.706600024,0,0,0,100,0,0,12.67896908,87.32103092,1531.75,696,0,2.464183381,2.005730659,0,95.53008596,alpine
4023160,8.719665513,76.92803437,14.57930541,62.34872897,14.14965986,8.922305764,1.78e-15,0,100,1297.5,159.7777778,0.945017182,16.58075601,8.906071019,7.302405498,66.26575029,continental
5068030,8.772126659,42.59377892,0,40.80005694,57.40622108,0,0,0,100,1396.5,615,0,1.793849658,4.128701595,2.164009112,91.91343964,continental
5154600,8.778029903,75.92592593,62.42877493,0,23.63960114,0.434472934,0,99.40906233,0.590937669,1517.5,108,0.995449374,4.323094425,7.707622298,2.104664391,84.86916951,atlantic
4003700,8.788276217,29.56404239,0,25.06934073,70.43595761,0,1.42e-14,0,100,864.375,285.1,0,1.422879909,3.301081389,0.654524758,94.62151394,continental
4037010,8.850781188,39.61584634,0,32.36353365,60.38415366,0,7.11e-15,0,100,1138.555556,390,0,1.360158685,3.457069991,0.850099178,94.33267215,continental
5002800,8.851458864,91.52733686,82.92063492,0.507936508,8.472663139,0,3.55e-15,0,100,974,293,0,15.22413307,17.14124612,22.13137863,45.50324218,atlantic
3024285,8.860842803,17.89748659,0,15.15814742,82.10251341,0,0,0,100,1167.7,758,0,1.530178521,2.72031737,2.947010485,92.80249362,continental
4124875,8.901701962,97.39038934,51.04875482,46.34163451,0,2.609610663,2.22e-15,40.36688214,59.63311786,1343.333333,346,0,7.234997196,7.515423444,5.496354459,79.7532249,atlantic
3236730,8.905750633,58.93709632,20.82280258,32.74361135,41.06290368,0,7.11e-15,100,0,1181.666667,320,0,4.04153803,4.462531575,4.967723828,86.52820657,atlantic
3025524,8.908173606,100,15.61228784,84.38771216,0,0,1.42e-14,0,100,887.375,326.5555556,0,9.029913335,9.337433604,6.5417948,75.09085826,continental
5061200,8.966831628,70.60382095,0,17.79389207,29.39617905,0,7.11e-15,0,100,145.75,343.3,0,1.086956522,1.059085842,0.696767001,97.15719064,atlantic
5006200,8.968588547,88.0715429,83.17906604,0,0,11.9284571,1.07e-14,0,100,152,440,0,0.333055787,0.360810436,0.74937552,98.55675826,atlantic
1001269,9.012171291,1.193449903,0,0,98.8065501,0,0,0,100,1356.625,216.4,0,16.31067961,8.210818308,10.5409154,64.93758669,atlantic
5000150,9.038232761,45.56139381,23.3130531,0,33.06830752,13.39878319,7.971515487,0,100,1074.625,233,5.650969529,8.864265928,11.91135734,13.87811634,59.69529086,atlantic
4008100,9.045473309,47.83869631,0,16.83469134,52.16130369,0,0,0,100,1234.625,249,0,1.98730334,3.726193762,0.552028705,93.73447419,continental
4039300,9.077641412,30.96600703,0,12.57670827,67.85492657,1.1790664,2e-15,13.21962921,86.78037079,1328.555556,194,0,9.49349571,7.500691946,0.249100471,82.75671187,continental
5141100,9.08208425,71.70382604,50.59867878,9.393063584,25.03440683,3.261767135,8.88e-16,48.68811272,51.31188728,1240.857143,109,0,7.1783545,20.15461071,32.88238542,39.78464936,atlantic
5029960,9.146771828,52.44052502,0,0,44.78397594,2.775499043,7.99e-15,100,0,1304.857143,258.6666667,0,8.114754098,5.792349727,0.136612022,85.95628415,atlantic
5042085,9.146859922,78.39814119,0,64.463883,12.52648124,9.075377571,0,0,100,1013.090909,460,0,3.691550451,3.55482636,2.843861088,89.9097621,continental
4040550,9.15575375,45.51662911,5.647749778,29.12654511,49.6004917,4.882879191,2.66e-15,0,100,1549.555556,177,0.136873802,7.363810567,8.13030386,0.492745688,83.87626608,continental
2065090,9.159548961,1.550440544,0,1.550440544,98.09439246,0.355166997,1.09e-14,17.16462862,82.83537138,1458.142857,900.3636364,0,1.309686221,2.919508868,2.019099591,93.75170532,continental
4086950,9.217926034,66.96930686,0,45.17921268,29.89362423,3.137068907,0,0,100,1378.888889,469,0,4.227642276,4.823848238,2.953929539,87.99457995,continental
4066200,9.227113307,86.4218443,19.24927163,67.17257267,11.9859069,1.592248797,0,0,100,1071.545455,187,0,9.834284162,4.917142081,4.591143711,80.65743005,atlantic
5055600,9.232848944,32.18881214,0,32.18881214,67.81118786,0,0,0,100,1153,1162.727273,0.217037439,6.104177971,4.367878459,4.20510038,85.10580575,continental
2004300,9.244199847,4.843073593,0,4.843073593,95.15692641,0,0,28.87390561,71.12609439,1358.2,1248,0,1.922556187,2.32873003,2.978608178,92.77010561,continental
3225030,9.307681131,83.84930495,6.762473978,71.76146666,13.78013565,2.370559398,0,77.12622485,22.87377515,1131.555556,329.4,0,14.97714439,6.453347674,7.098682442,71.47082549,atlantic
5122720,9.326546015,98.97549217,23.18869693,46.18990224,0.093745815,0.93076202,1.89e-15,100,0,1423.25,210.5,0,4.929011519,6.054111974,0.107152424,88.90972408,atlantic
6113500,9.387006035,31.227509,0,0,57.87684926,8.863121418,2.032520325,0,100,1099.5,268,0,7.429182255,1.710315339,1.817210048,89.04329236,mediterranean
5150900,9.402640406,0,0,0,100,0,0,0,100,1143.333333,1826,0,1.196172249,2.844231792,0.584795322,95.37480064,continental
4028450,9.451467111,2.711460882,0,0.158719661,97.28853912,0,0,0,100,1490.4,518.3,0.105680317,2.298546896,2.48348745,1.268163804,93.84412153,continental
3190636,9.472124573,81.79718942,81.79718942,0,6.795540015,11.40727057,0,0,100,657.1111111,245.3,0,8.757583751,4.510683197,5.354787655,81.3769454,atlantic
4172990,9.479549077,86.66490974,36.10488865,3.557780999,6.364474898,6.970615364,0,0,100,858.8888889,288.7777778,0,14.03693931,15.11873351,6.91292876,63.93139842,atlantic
3239520,9.520147614,90.97354428,32.03571194,50.44311692,3.203571194,5.822884527,0,100,0,1392.666667,290,0,14.58607096,15.24310118,8.462549277,61.70827858,atlantic
4027732,9.583131994,99.57613303,7.244864689,52.80730355,0.423866971,0,6.72e-15,0,100,1060.777778,190,0,8.127116437,1.745246158,9.403490492,80.72414691,continental
5106520,9.589024382,100,47.48304643,0,0,0,0,72.18908028,27.81091972,1025.875,158,0,8.229166667,6.666666667,0,85.10416667,atlantic
4136910,9.594458667,92.96747703,33.67659519,23.05937561,7.032522975,0,7.11e-15,0,100,1101.888889,255,0,9.981756581,10.372687,6.724003127,72.9215533,atlantic
4059370,9.663056918,70.1849696,3.21433191,38.59138533,25.81166731,4.003363084,0,0,100,1309.4,164,0,1.346104064,3.882992493,2.148589179,92.62231426,continental
4009250,9.700150978,4.233520201,0,4.233520201,95.7664798,0,0,0,100,1048.333333,227,0,1.314771848,3.1451405,1.108533127,94.43155452,continental
3128960,9.739450692,83.54844924,5.060039812,78.48840943,0,16.45155076,7.11e-15,0,100,806.3333333,364.8,0,26.96860525,13.66443644,5.841482244,53.52547607,atlantic
5063980,9.762029304,89.31566481,0,20.71570322,7.867614109,2.816721081,2.66e-15,0,100,1518.222222,712,0,1.355152135,4.500127845,1.304014319,92.8407057,continental
4139100,9.76547233,87.65195138,16.2571977,26.23800384,0,12.34804862,0,18.76826067,81.23173933,1390.454545,383.3,0.717764676,5.895924122,7.20328121,5.049987183,81.13304281,atlantic
5033510,9.778289322,88.23304192,32.81858209,8.793312488,10.97568758,0.7912705,7.77e-16,0,100,1093.8,289,0,8.088798163,5.741260526,0.255167134,85.91477418,atlantic
5165255,9.782859025,94.2948513,75.46530221,2.014710585,0,5.705148705,5.33e-15,100,0,1292.9,99,0.231362468,3.856041131,4.550128535,4.035989717,87.32647815,atlantic
4052125,9.84447991,24.13749366,9.259259259,1.34449518,72.60908168,0,3.253424658,100,0,1442.9,198.1,3.165358319,20.61281337,17.24487212,13.29450494,45.68245125,atlantic
4123710,9.846166267,91.81737137,22.45924605,54.18364748,8.029801325,0.152827305,6.99e-15,92.74926598,7.250734022,1210.3,329.9,0,10.43788187,10.94704684,7.917515275,70.69755601,atlantic
5125300,9.893494553,85.69805605,44.02928553,8.167129513,9.820752335,4.481191618,0,41.23134673,58.76865327,987.75,321,0.379554656,1.923076923,3.26417004,0.531376518,93.90182186,atlantic
5069300,9.895604932,80.51077818,0,73.82261837,16.72039952,2.768822302,1.02e-14,0,100,1237.4,1006.75,0,3.045685279,3.121827411,3.85786802,89.97461929,continental
4208630,9.955755379,91.22873109,42.12971683,15.89125385,5.035474352,3.735794563,4.44e-16,100,0,1177.8,201,0,10.9437751,12.72590361,6.576305221,69.75401606,atlantic
4009440,9.965884975,75.37158984,2.960175604,53.25807463,13.70335528,10.92505488,0,0,100,1135.545455,226.2727273,0,9.892041175,12.87973889,13.95932714,63.26889279,continental
5011520,10.04374691,83.75296024,58.78723669,3.433877602,0,16.24703976,3.55e-15,0,100,772.8888889,253.8,0,8.028834203,4.673129505,5.468555804,81.82948049,atlantic
5042073,10.09065577,54.19714817,0.477371358,43.4283943,43.2734036,2.529448233,2.66e-15,0,100,973,436.1818182,1.043737575,8.747514911,7.554671968,4.174950298,78.47912525,continental
5096410,10.13616807,14.90449784,0,12.39679606,85.09550216,0,0,20.46857444,79.53142556,988.2,765,0,1.829419036,2.991347342,0.370828183,94.80840544,continental
4089450,10.1387355,70.35573123,19.04644269,33.49802372,28.83522727,0.809041502,0,0,100,1162.181818,302,0,3.216229589,3.290450272,3.612073231,89.88124691,continental
2052600,10.15741064,44.99138568,6.866847157,2.165887275,51.45212897,3.556485356,0,100,0,1051.333333,656.5,0.073855244,6.228458887,4.825209257,2.929591334,85.94288528,continental
5167005,10.28166178,64.58017121,33.91415215,0,35.41982879,0,7.11e-15,86.66411869,13.33588131,1356.083333,193.4545455,0,6.459446333,5.269548324,1.408450704,86.86255464,mediterranean
5118760,10.28963865,82.54739912,26.36728245,2.473262032,17.45260088,0,0,99.57487328,0.425126719,1381.3,142.2,0.09718173,8.309037901,6.02526725,0.242954325,85.32555879,atlantic
4150940,10.29056307,100,72.57986153,8.982145026,0,0,0,100,0,1662.1,371,0,8.57837181,10.18226002,9.599027947,71.64034022,atlantic
3104000,10.33070494,88.57660925,80.64067694,0,0,8.425506195,2.997884557,0,100,949.5,133.4545455,1.038145823,10.55045872,8.184451956,17.86576533,62.36117817,continental
2096575,10.35396054,62.65620284,21.14095986,41.00211289,33.67944461,3.664352551,0,100,0,1216.333333,387.3636364,0,4.488416988,3.716216216,0,91.7953668,continental
4058250,10.35698132,88.16385717,28.75959157,37.75602683,11.83614283,0,1.07e-14,0,100,1402.222222,239.0909091,0,3.603385732,4.183796856,3.700120919,88.51269649,continental
5141800,10.39983934,96.52231365,24.25370893,0,3.477686348,0,9.77e-15,100,0,920.2727273,182.2307692,0,6.436119116,4.875120077,2.137367915,86.55139289,atlantic
4179210,10.4149948,71.17057659,22.49955001,5.705885882,28.82942341,0,0,100,0,900.7,713,0,17.39026145,13.67234349,4.509474694,64.42792036,atlantic
3174615,10.42240295,99.88003119,13.56247376,83.06640274,0.119968808,0,1.12e-14,0,100,1055,311,0,6.18556701,4.459362263,0.503476385,88.85159434,atlantic
3136600,10.46907132,42.13607311,25.4285885,9.145212353,41.83740517,15.96081477,0.065706947,0,100,929.2,126,0,3.863582161,3.625089435,1.7409969,90.7703315,atlantic
6700075,10.47784804,0,0,0,100,0,0,100,0,1455.5,649.4,0,1.42993327,0.571973308,0,97.99809342,alpine
