"CDSTATIONM","LBSTATIONM","COORDXSTAT","COORDYSTAT","CODEDEPART","LBDEPARTEM","lat","lon","elevation"
4108285,"BRAYE",534328.4,6773403,72,"SARTHE",48.0400159448376,0.776620865366125,110.94
4108340,"GRENNE N BOURSAY",548790.1,6769651,41,"LOIR-ET-CHER",48.0097671043404,0.971906189522399,145.04
4108360,"GRENNE T SARGE-SUR-BRAYE",540407.41,6761540.82,41,"LOIR-ET-CHER",47.9348172180484,0.862471310039737,89.75
4108370,"COUETRON H SOUDAY",539893.16,6774775.03,41,"LOIR-ET-CHER",48.0537442239032,0.850763604385667,122.39
4108400,"BRAYE",539185.6,6760183,41,"LOIR-ET-CHER",47.9223032965892,0.846610720500847,87.37
4108410,"BRAYE",534587.9,6754029,41,"LOIR-ET-CHER",47.8657965569859,0.787385391515114,74.98
4108425,"TUSSON R EVAILLE",522525.4,6758791,72,"SARTHE",47.9054815678795,0.624210872716749,132.25
4108440,"BRAYE",529304.1,6744840,41,"LOIR-ET-CHER",47.7817758728926,0.72029368868989,61.37
4108450,"LOIR 9 COUTURE-SUR-LOIR",526010.91,6743578.61,41,"LOIR-ET-CHER",47.7695640362408,0.676832566162582,63.67
4108453,"NICLOS A VILLEDIEU-LE-CHATEAU",522383,6739146,41,"LOIR-ET-CHER",47.7287160097591,0.630195900996195,71.43
4108466,"VEUVE",515636,6746910,72,"SARTHE",47.7967041921127,0.537003116321381,70.42
4108490,"ESCOTAIS OU GRAVOT   SAINT-CHRISTOPHE-SUR-LE-NAIS",510973.48,6728134.17,37,"INDRE-ET-LOIRE",47.6264708106913,0.482749985627671,57.68
4108500,"LOIR 5 NOGENT-SUR-LOIR",504742.4,6733008,72,"SARTHE",47.6684989501421,0.397692057550716,46.22
4108530,"FARE 1 VILLIERS-AU-BOUIN",498795.7,6724250,37,"INDRE-ET-LOIRE",47.5879228250415,0.322453416821675,58.37
4108685,"MARCONNE E DISSE-SOUS-LE-LUDE",487062.7,6727760,72,"SARTHE",47.6158117582882,0.164769288778927,52.03
4108710,"RIS OUI L LE LUDE",484706.75,6730465.11,72,"SARTHE",47.6393790134315,0.132119967821435,42.97
4108736,"AUNE 2 PONTVALLAIN",489347,6741400,72,"SARTHE",47.7392390592645,0.188695339478688,45.94
4108800,"AUNE 0 LUCHE-PRINGE",482678.2,6738604,72,"SARTHE",47.7119201351104,0.10114378395744,33.1
4108900,"RAU DES CARTES E THOREE-LES-PINS",477613.24,6734875.71,72,"SARTHE",47.6766938076445,0.0355112489366659,36.42
4109605,"ARGANCE A DURTAL",456751.6,6737880,49,"MAINE-ET-LOIRE",47.6963339960823,-0.243926365074328,27.9
4110000,"LOIR 9 LEZIGNE",452125.3,6731844,49,"MAINE-ET-LOIRE",47.6403260707561,-0.302186416745639,21.16
4110700,"SARTHE   MOULINS-LA-MARCHE",513469.3,6839798,61,"ORNE",48.6314523877733,0.46830334162569,178.5
4110750,"SARTHE   COULONGES-SUR-SARTHE",508734.32,6828106.11,61,"ORNE",48.5249537449031,0.40928784699626,149.67
4110790,"VEZONE L ESSAY",495854.14,6829344.19,61,"ORNE",48.5321556713631,0.234375562965721,144
4111000,"SARTHE T ALENCON",486713.2,6818898,61,"ORNE",48.4353002816424,0.115815264699046,134.12
4111500,"BRIANTE",484257.47,6818238.41,61,"ORNE",48.4285589826507,0.0829668798846666,138.03
4112200,"SARTHE 2 MOULINS-LE-CARBONNEL",476219.7,6813789,72,"SARTHE",48.3858385149014,-0.0233043738031868,126.8
4112300,"SARTHON   SAINT-CENERI-LE-GEREI",473850.53,6813591.36,61,"ORNE",48.3832415253492,-0.0551771753811387,130.47
4112700,"MERDEREAU E SAINT-PAUL-LE-GAULTIER",466675,6808027,72,"SARTHE",48.3306826107922,-0.149017813638596,120.97
4113050,"VAUDELLE L SAINT-GERMAIN-DE-COULAMER",462434.2,6801812,53,"MAYENNE",48.2732756138313,-0.202790190079933,140.75
4113100,"VAUDELLE L SAINT-MARS-DU-DESERT",466950,6803951,53,"MAYENNE",48.2941376973365,-0.143121700384326,112.88
4113200,"ORTHE",466152,6796827,53,"MAYENNE",48.2298041890465,-0.150041934810739,132.36
4113250,"SARTHE M MOITRON-SUR-SARTHE",480791.4,6799008,72,"SARTHE",48.2545034549086,0.0458690001383977,67.01
4113400,"SAOSNETTE g LES MEES",494905,6804792,72,"SARTHE",48.3111093912265,0.233177797030943,99
4113620,"BIENNE G COULOMBIERS",488093.7,6801648,72,"SARTHE",48.2806578765734,0.142903276477915,76.41
4113750,"LONGUEVE L ASSE-LE-RIBOUL",483693.2,6791706,72,"SARTHE",48.1898165365597,0.0885655773009473,64.41
4113800,"SARTHE s SAINT-MARCEAU",486182.4,6790390,72,"SARTHE",48.1788039164508,0.12268490583596,57.1
4114100,"DIVE 8 MONCE-EN-SAOSNOIS",506199.5,6800091,72,"SARTHE",48.2722982121442,0.387528537853696,70.12
4114500,"ORNE SAOSNOISE o BALLON",493762,6790838,72,"SARTHE",48.1852732040686,0.224385218111505,55.64
4115200,"SARTHE 0 NEUVILLE-SUR-SARTHE",490715.5,6778160,72,"SARTHE",48.0702939211585,0.189489386078577,49
4115500,"RAU DE L'ANTONNIERE V SAINT-SATURNIN",488236.7,6777288,72,"SARTHE",48.0616536531701,0.156651329474505,50.97
4115525,"HUISNE T MAUVES-SUR-HUISNE",522506.63,6819701.39,61,"ORNE",48.4532979750508,0.599175823691571,146.59
4115540,"VILETTE   CORBON",526080.38,6821512.55,61,"ORNE",48.4705518022372,0.646756565941464,146.67
4115550,"COMMEAUCHE OU JAMBEE U MAISON-MAUGIS",530322.3,6819477.63,61,"ORNE",48.4533762778021,0.704919771376881,131.69
4115580,"HUISNE E CONDEAU",539850.1,6811650,61,"ORNE",48.3854027998422,0.836627459777639,113.77
4115675,"CORBIONNE   BRETONCELLES",542454.5,6813630,61,"ORNE",48.4038463412838,0.871070664130578,119.35
4115750,"CLOCHE I BRUNELLES",542519.3,6807086,28,"EURE-ET-LOIR",48.3450084576588,0.87432584902615,130.25
4115760,"ARCISSES R BRUNELLES",542377.7,6806568,28,"EURE-ET-LOIR",48.3403153982142,0.872603787914927,135.85
4115900,"RHONE , SAINT-JEAN-PIERRE-FIXTE",539697.71,6801437.29,28,"EURE-ET-LOIR",48.2935157885189,0.838345684457663,121.54
4116400,"ERRE 7 SAINT-HILAIRE-SUR-ERRE",533710.8,6802282,61,"ORNE",48.2996108839554,0.75733221794336,103.5
4116800,"HUISNE 2 AVEZE",527317.3,6794542,72,"SARTHE",48.2283354215167,0.674228664425981,88.21
4116960,"MEME 0 SAINT-GERMAIN-DE-LA-COUDRE",522990.93,6797859.97,61,"ORNE",48.2570149814656,0.614644525267037,99.38
4117450,"NARAIS A PARIGNE-L'EVEQUE",506976.57,6767650.88,72,"SARTHE",47.9807788913499,0.412321634893259,75.76
4117800,"VIVE PARENCE e YVRE-L'EVEQUE",499288.58,6775403.28,72,"SARTHE",48.0481904457161,0.305789836282634,53.78
4118000,"HUISNE   LE MANS",493896.8,6769860,72,"SARTHE",47.9966597599463,0.236076204544916,48.84
4118600,"ROULE-CROTTE",491508.27,6763251.02,72,"SARTHE",47.9364642445252,0.207205052578754,45.77
4119000,"SARTHE O ARNAGE",486718.6,6760810,72,"SARTHE",47.9129688660098,0.144283664647712,38.4
4119020,"RHONNE M MONCE-EN-BELIN",490337.32,6758204.18,72,"SARTHE",47.8906997839068,0.193934479471022,47.1
4119140,"GEE   FERCE-SUR-SARTHE",471399.7,6758150,72,"SARTHE",47.8838840804076,-0.0592500781134472,37
4119170,"SARTHE T MALICORNE-SUR-SARTHE",468708.96,6750583.42,72,"SARTHE",47.8148941352684,-0.0912602236081106,30.05
4119180,"RAU DES DEUX FONTS   CHANTENAY-VILLEDIEU",464069.7,6760450,72,"SARTHE",47.9019707792164,-0.158471603426382,40.93
4119205,"VEGRE",464228.1,6788844,72,"SARTHE",48.1573382844335,-0.171613054740562,131.15
4119220,"VEGRE",468178.7,6774630,72,"SARTHE",48.0309478411147,-0.110995646991926,72.75
4119255,"PALAIS E MAREIL-EN-CHAMPAGNE",463384.61,6769279.66,72,"SARTHE",47.9811217869426,-0.17237972138516,62.14
4119300,"VEGRE",458507.42,6759191.66,72,"SARTHE",47.888630243351,-0.23216418702643,43
4119750,"ERVE 8 CHAMMES",449442.4,6781307,53,"MAYENNE",48.0840692257594,-0.365957544066257,93.83
4120000,"ERVE 6 BALLEE",444858.51,6764830.39,53,"MAYENNE",47.9341606903574,-0.417885614181781,47.82
4120400,"TREULON 3 AUVERS-LE-HAMON",448502.4,6761866,72,"SARTHE",47.9089157006034,-0.367439043659772,39.75
4120500,"ERVE 2 SABLE-SUR-SARTHE",449167.3,6757760,72,"SARTHE",47.8722510582798,-0.356211724843774,32.23
4121400,"VAIGE",447340.22,6757370.07,53,"MAYENNE",47.8680437358704,-0.380405593057348,38.65
4122070,"VOUTONNE E PRECIGNE",449768.22,6745989.08,72,"SARTHE",47.7666363353435,-0.341519877613528,25.01
4122100,"SARTHE I MORANNES",443748.53,6743966.45,49,"MAINE-ET-LOIRE",47.7461293253167,-0.420636303612621,20.26
4122300,"TAUDE",443465.1,6755828,53,"MAYENNE",47.8526744042301,-0.431291150891211,39.13
4122990,"RAU DU PIRON L CHEFFES",435299,6731080,49,"MAINE-ET-LOIRE",47.6269097565332,-0.525603838322362,19.42
4123000,"SARTHE T CHEFFES",437032.2,6730557,49,"MAINE-ET-LOIRE",47.6229008888964,-0.502240618248361,15
4123100,"MAYENNE",467513,6823782,61,"ORNE",48.4726118518551,-0.146187621504601,250.46
4123250,"MAYENNE   SAINT-CALAIS-DU-DESERT",458522.7,6826087,53,"MAYENNE",48.490046170479,-0.26900537753213,178.41
4123300,"AISNE",452980.9,6824362,53,"MAYENNE",48.472454907267,-0.342950960354582,135.99
4123400,"GOURBE   MEHOUDIN",450051.72,6827659.75,61,"ORNE",48.5009724102688,-0.384455522802455,127.12
4123495,"VEE 1 COUTERNE",447557.25,6828852.95,61,"ORNE",48.510729924846,-0.418889329268643,122
4123710,"RAU DES VALLEES OU DES LOUVRIERES A LA CHAPELLE-D'ANDAINE",443341.9,6829848,61,"ORNE",48.5180175035404,-0.476498575647599,120.78
4123750,"MAYENNE L AMBRIERES-LES-VALLEES",434894.4,6822140,53,"MAYENNE",48.4453479151344,-0.586028817655283,105.64
4123755,"VARENNE L SAINT-BOMER-LES-FORGES",436350.83,6844800.77,61,"ORNE",48.6495789732952,-0.580243755501094,188.53
4123760,"EGRENNE L BEAUCHENE",424507,6849863,61,"ORNE",48.6901241222366,-0.744099437459688,182.82
4123780,"VARENNE 8 TORCHAMP",426974.32,6833807.99,61,"ORNE",48.5469146675402,-0.700398872196013,116.67
4123800,"VARENNE U SOUCE",429756.2,6825299,53,"MAYENNE",48.4716176543546,-0.657411642585056,119.89
4123825,"COLMONT A FOUGEROLLES-DU-PLESSIS",410542.9,6830490,53,"MAYENNE",48.5099715456486,-0.92051224874635,195.44
4123900,"COLMONT   GORRON",417433.11,6820138.35,53,"MAYENNE",48.4199954106736,-0.820557834649934,158.12
4123950,"RAU DU PARC ou  DES MESSENDIERES   BRECE",419537.2,6816540,53,"MAYENNE",48.3885720042766,-0.789819196846846,153.41
4123980,"COLMONT R LA HAIE-TRAVERSAINE",431851.05,6814697.18,53,"MAYENNE",48.3772087571228,-0.622522614123719,116.56
4124200,"MAYENNE E SAINT-FRAIMBAULT-DE-PRIERES",434141.64,6813152.95,53,"MAYENNE",48.3642710438828,-0.590673040192334,99.6
4124850,"MAYENNE   SAINT-BAUDELLE",430866.2,6804100,53,"MAYENNE",48.2815588111482,-0.629233322816109,86.44
4124875,"OISILLY",449543.8,6803697,53,"MAYENNE",48.2853898812043,-0.377454610354967,198.27
4124985,"ARON 9 MOULAY",431554.6,6802740,53,"MAYENNE",48.269619366588,-0.619123385050551,102.47
4125400,"MAYENNE L SAINT-JEAN-SUR-MAYENNE",421182.74,6788762.2,53,"MAYENNE",48.1396325392687,-0.749805601292306,51.34
4125450,"ERNEE",409330.4,6815180,53,"MAYENNE",48.3718659749238,-0.926604534885006,172.16
4125500,"ERNEE",407491.2,6810462,53,"MAYENNE",48.3286463724729,-0.948224514270047,138.62
4125670,"ERNEE",408522.01,6804461.77,53,"MAYENNE",48.2751903729739,-0.930305994864927,105.72
4125800,"ERNEE",418530.41,6792761.35,53,"MAYENNE",48.1744379263773,-0.78800048549478,69
4126295,"QUARTIER   LOUVERNE",423802.5,6784798,53,"MAYENNE",48.1051143628862,-0.712120163240689,75.46
4126500,"MAYENNE   L'HUISSERIE",421214.25,6774597.57,53,"MAYENNE",48.0123265466073,-0.740365460244294,48.55
4126800,"JOUANNE 8 BREE",437429.15,6788548.03,53,"MAYENNE",48.144445261089,-0.531479591649581,74.33
4127000,"JOUANNE   FORCE",423939.6,6776832,53,"MAYENNE",48.0335676451769,-0.70526003058158,55.84
4127550,"VICOIN D GENEST-SAINT-ISLE (LE)",408183.24,6784271.36,53,"MAYENNE",48.0935898888878,-0.921357461584094,93.17
4127970,"VICOIN 7 NUILLE-SUR-VICOIN",419131.4,6772752,53,"MAYENNE",47.9948461578656,-0.767087650482067,54.58
4128050,"OUETTE",423446.3,6769883,53,"MAYENNE",47.9708935213056,-0.707495333873709,52.93
4128230,"BRAYE",535885.8,6787224,72,"SARTHE",48.1647285529513,0.792326388436138,159.77
4128490,"MAYENNE L LOIGNE-SUR-MAYENNE",423680.8,6758530,53,"MAYENNE",47.8689328143675,-0.69723506674956,29.95
4130000,"MAYENNE O DAON",427122.87,6745055.26,53,"MAYENNE",47.7492286040292,-0.642932958737823,24.64
4130500,"OUDON",406822.1,6766650,53,"MAYENNE",47.9346021246708,-0.927848906068429,59.94
4131050,"RAU DE L'UZURE o BALLOTS",394326.8,6759808,53,"MAYENNE",47.8673988338972,-1.0902170841005,57.78
4131100,"RAU DE L'UZURE E NIAFLES",400847,6756706,53,"MAYENNE",47.8425229663878,-1.0010197604864,42.64
4131200,"HIERE",405726.7,6751010,53,"MAYENNE",47.7935283006912,-0.932074644411826,35.16
4131250,"CHERAN T CONGRIER",391904.16,6754038.51,53,"MAYENNE",47.8144108756555,-1.11855281646758,65.03
4131300,"CHERAN 9 LA BOISSIERE",401631.9,6750138,53,"MAYENNE",47.7838428942477,-0.986109317045044,42.45
4131400,"OUDON",406118.24,6748785.45,49,"MAINE-ET-LOIRE",47.773706786048,-0.925375078629132,35.05
4131445,"ARAIZE   CHATELAIS",406252.7,6743960,49,"MAINE-ET-LOIRE",47.7303893504606,-0.920384649718557,35
4131470,"RAU DES NYMPHES   NOELLET",393171.37,6740767.43,49,"MAINE-ET-LOIRE",47.695719827188,-1.09245723974917,39
4131500,"VERZEE   BOURG-D'IRE (LE)",403638.75,6738342.35,49,"MAINE-ET-LOIRE",47.6787173346931,-0.951463982427406,29.74
4131550,"ARGOS",409857,6734360,49,"MAINE-ET-LOIRE",47.6456861021628,-0.866090683707714,26.09
4132000,"OUDON",417541.4,6736448,49,"MAINE-ET-LOIRE",47.6677990007881,-0.765180597630816,19.69
4132500,"MAYENNE",428241.1,6721770,49,"MAINE-ET-LOIRE",47.5403228745003,-0.613808547200765,13.98
4132800,"RAU DU BRIONNEAU A AVRILLE",428221.9,6716955,49,"MAINE-ET-LOIRE",47.4970180189743,-0.61113735078193,29.56
4132900,"MAINE",430683.8,6713086,49,"MAINE-ET-LOIRE",47.4632348007401,-0.576144213221839,12.24
4133000,"MAINE",428145.2,6708538,49,"MAINE-ET-LOIRE",47.4212977122701,-0.607049815435703,12.18
4133075,"AUBANCE V MURS-ERIGNE",433199.6,6704830,49,"MAINE-ET-LOIRE",47.3900103089722,-0.537874307356263,25.03
4133200,"LAYON",438533.2,6669960,49,"MAINE-ET-LOIRE",47.0785187453873,-0.447067531231776,87.45
4133550,"LAYON",440411.6,6685023.66,49,"MAINE-ET-LOIRE",47.2147435878338,-0.430958237165362,39.52
4133600,"AUBANCE 1 LOUERRE",448556.47,6694369.58,49,"MAINE-ET-LOIRE",47.3019411844587,-0.328641566030974,59.78
4133650,"LYS 2 AUBIGNE-SUR-LAYON",436673.9,6686182,49,"MAINE-ET-LOIRE",47.2236895109889,-0.480970066254596,38.77
4133800,"AUBANCE O SAINT-SATURNIN-SUR-LOIRE",440842.97,6701154.74,49,"MAINE-ET-LOIRE",47.3599942730596,-0.434531629899339,35.85
4133960,"HYROME E SAINT-LAMBERT-DU-LATTAY",426471,6695400,49,"MAINE-ET-LOIRE",47.3024616063843,-0.62124378606672,32.36
4134000,"LAYON",425754.2,6696966,49,"MAINE-ET-LOIRE",47.3162481881386,-0.631672981301385,23.99
4134010,"LAYON",418904.5,6699414,49,"MAINE-ET-LOIRE",47.3353909698794,-0.72377435506782,25.2
4134200,"JEU 8 CHAUDEFONDS-SUR-LAYON",416181.33,6697769.16,49,"MAINE-ET-LOIRE",47.3194391689359,-0.758758502963992,30.21
4134690,"RAU DES MOULINS",410478.5,6701149,49,"MAINE-ET-LOIRE",47.3473621587498,-0.836339465619027,57.07
4134700,"LOIRE",408885.1,6706272,49,"MAINE-ET-LOIRE",47.3927264729696,-0.860735870893187,9.99
4134800,"EVRE 3 TREMENTINES",410405.8,6675308,49,"MAINE-ET-LOIRE",47.1149665626399,-0.820746147576182,106.1
4134890,"BEUVRON   ANDREZE",400045.44,6682837.83,49,"MAINE-ET-LOIRE",47.1780799673133,-0.962190673190004,73.89
4134895,"AVRESNE   VILLEDIEU-LA-BLOUERE",393853,6679478,49,"MAINE-ET-LOIRE",47.145046391014,-1.04157747251,70.77
4134900,"EVRE 7 BEAUPREAU",395470.9,6687423,49,"MAINE-ET-LOIRE",47.2172242273234,-1.02559847272149,50.05
4134960,"RAU DU PONT LAURENT d BOTZ-EN-MAUGES",395508.2,6697200,49,"MAINE-ET-LOIRE",47.3051446521742,-1.0316994807702,28.32
4134970,"RAU DU MOULIN MOREAU ' SAINT-FLORENT-LE-VIEIL",397047.7,6699036,49,"MAINE-ET-LOIRE",47.3223571645454,-1.01258478340564,37.3
4135000,"EVRE 5 SAINT-FLORENT-LE-VIEIL",395433.3,6703380,49,"MAINE-ET-LOIRE",47.3606716729778,-1.0368692058,11
4135900,"LE CANAL DU MARAIS (GREE) A ANCENIS",385695,6705173,44,"LOIRE-ATLANTIQUE",47.3722387734913,-1.16696241092751,13.14
4136300,"RAU DES ROBINETS T DRAIN",384383.2,6700352,49,"MAINE-ET-LOIRE",47.3282758151129,-1.18094036348351,25.79
4136400,"HAVRE",376393,6702720,44,"LOIRE-ATLANTIQUE",47.3457069038797,-1.28828218463193,9.16
4136600,"DIVATTE N LA VARENNE",372985.3,6698108,49,"MAINE-ET-LOIRE",47.3025767865379,-1.33000128590744,8.02
4136910,"RAU DE LA CHALANDIERE - MAUVES-SUR-LOIRE",366594.8,6699974,44,"LOIRE-ATLANTIQUE",47.3161651049678,-1.41582361034284,9.9
4137695,"SEVRE NANTAISE O VERNOUX-EN-GATINE",431354.21,6620344.57,79,"DEUX-SEVRES",46.62937924539,-0.512510568016785,187.07
4137900,"SEVRE NANTAISE o SAINT-JOUIN-DE-MILLY",423045.8,6634888,79,"DEUX-SEVRES",46.7568144410179,-0.62972648214498,153.61
4137993,"SEVREAU P SAINT-MESMIN",415494.5,6638798,85,"VENDEE",46.7888139075845,-0.730967140333829,157.68
4138000,"SEVRE NANTAISE 1 MONTRAVERS",415427.92,6642560.51,79,"DEUX-SEVRES",46.8226250151033,-0.734170584139486,149.24
4139050,"SEVRE NANTAISE L SAINT-MALO-DU-BOIS",405358.3,6654260,85,"VENDEE",46.9234760566506,-0.873622014566644,131.77
4139100,"PONT CORNU M LES EPESSES",403560.17,6653509.05,85,"VENDEE",46.9159267169032,-0.896736768486458,153.66
4139250,"OUIN 0 MAULEON",412802.24,6655761.37,79,"DEUX-SEVRES",46.9402234437454,-0.776851825114271,134.69
4139280,"OUIN 1 MAULEON",404234.8,6660133,79,"DEUX-SEVRES",46.9757926782089,-0.892171495592993,111.46
4139500,"SEVRE NANTAISE A MORTAGNE-SUR-SEVRE",397785.84,6662601.48,85,"VENDEE",46.9950973319588,-0.978531032938528,64.92
4140000,"SEVRE NANTAISE T SAINT-AUBIN-DES-ORMEAUX",390793.23,6664682.27,85,"VENDEE",47.0105992417775,-1.07183610073872,54.86
4140100,"CRUME",387368.8,6664250,85,"VENDEE",47.005114696757,-1.11655350748897,59.13
4140500,"SEVRE NANTAISE S CLISSON",376511.37,6673502.89,44,"LOIRE-ATLANTIQUE",47.0831175107385,-1.26582082119161,24
4141295,"TREZON T MAZIERES-EN-MAUGES",411318.38,6667687.66,49,"MAINE-ET-LOIRE",47.046835978544,-0.803885214686314,99.94
4142300,"MOINE",394352.25,6673363.9,49,"MAINE-ET-LOIRE",47.0903025062038,-1.0308813692399,50.88
4143000,"MOINE",380768.3,6674838,44,"LOIRE-ATLANTIQUE",47.097176480402,-1.21073000312473,42.98
4143150,"SANGUEZE i LE PALLET",371966,6679730,44,"LOIRE-ATLANTIQUE",47.1368711832136,-1.33013973038026,17.78
4143400,"GRANDE MAINE T LES HERBIERS",391181.01,6649825.55,85,"VENDEE",46.8771928170554,-1.05669627540983,85
4143500,"GRANDE MAINE   SAINT-FULGENT",383612.2,6653190,85,"VENDEE",46.9039010279117,-1.15826523284839,64.63
4143550,"GRANDE MAINE",376507.76,6657314.24,85,"VENDEE",46.9375755917215,-1.25437759013105,43.04
4143600,"PETITE MAINE A CHAVAGNES-EN-PAILLERS",377348.53,6650478.55,85,"VENDEE",46.876525316803,-1.23852063576158,46.56
4143700,"RAU DU BOUVREAU U SAINT-GEORGES-DE-MONTAIGU",372804.55,6655841.63,85,"VENDEE",46.922530690749,-1.30193013466346,41.64
4143800,"PETITE MAINE",374972.12,6655748.96,85,"VENDEE",46.9227567549622,-1.27342108550161,45.23
4143900,"ASSON",373289.99,6661553.41,85,"VENDEE",46.9741185942162,-1.29964540311191,39.9
4144000,"MAINE",369762.94,6663911.42,85,"VENDEE",46.9935790382573,-1.34767661172134,27.1
4145000,"MAINE P CHATEAU-THEBAUD",365501.1,6678812,44,"LOIRE-ATLANTIQUE",47.1253978591714,-1.41462539243031,20.96
4146000,"SEVRE NANTAISE o VERTOU",360632,6683489,44,"LOIRE-ATLANTIQUE",47.1649695653861,-1.48224965144435,9.11
4146100,"ILETTE   REZE",357704.4,6685004,44,"LOIRE-ATLANTIQUE",47.1770847895092,-1.52197687383698,8.94
4146150,"SEVRE NANTAISE A REZE",356981.1,6685738.81,44,"LOIRE-ATLANTIQUE",47.1833161638681,-1.532067798686,5.27
4146350,"ERDRE",395754.31,6725517.11,49,"MAINE-ET-LOIRE",47.5598314434579,-1.04764930147863,38.55
4146500,"ERDRE",362534.6,6716786,44,"LOIRE-ATLANTIQUE",47.4652091134689,-1.48211067565784,9.21
4146600,"CANAL DE NANTES A BREST S NORT-SUR-ERDRE",358855.3,6713260,44,"LOIRE-ATLANTIQUE",47.4316317268569,-1.5281887989321,10.17
4146650,"CANAL DE NANTES A BREST u NORT-SUR-ERDRE",360653.74,6708834.36,44,"LOIRE-ATLANTIQUE",47.3927824949615,-1.50102414223949,7.81
4146655,"RAU DE LA DECHAUSSERIE OU SAINT-MEDARD e ST-MARS-DU-DESERT",365786.4,6706966,44,"LOIRE-ATLANTIQUE",47.378602367029,-1.43170014359076,18.03
4146670,"ERDRE",358460.9,6702845,44,"LOIRE-ATLANTIQUE",47.3378257535996,-1.52549806764838,3.9
4146690,"BOIRE DE NAY OU RAU DE L'HOCMARD N LA CHAPELLE-SUR-ERDRE",357052,6700581,44,"LOIRE-ATLANTIQUE",47.3167502808707,-1.54240153215244,12.02
4146825,"RAU DE GESVRES E VIGNEUX-DE-BRETAGNE",343334,6702636,44,"LOIRE-ATLANTIQUE",47.3279752222731,-1.72530052549389,51.15
4146840,"RAU DE GESVRES H CHAPELLE-SUR-ERDRE (LA)",354976.4,6698049,44,"LOIRE-ATLANTIQUE",47.2929168587182,-1.567894152813,20.59
4146950,"CENS 0 NANTES",354044,6692965,44,"LOIRE-ATLANTIQUE",47.246739048765,-1.57631437060944,18
4147200,"ERDRE",356510,6689030,44,"LOIRE-ATLANTIQUE",47.2126535619138,-1.5407762420335,5.41
4147350,"CHEZINE B NANTES",354018.94,6689507.18,44,"LOIRE-ATLANTIQUE",47.2156486869529,-1.57399853392651,12.41
4148250,"ACHENEAU U BOUAYE",344069.6,6680828,44,"LOIRE-ATLANTIQUE",47.1323898623246,-1.69840686507146,0.96
4148560,"BOULOGNE i LES LUCS-SUR-BOULOGNE",361117.09,6645895,85,"VENDEE",46.8272839410759,-1.44791697787785,52.8
4148570,"BOULOGNE 9 ROCHESERVIERE",355571.33,6659340.14,85,"VENDEE",46.9453071036095,-1.53066269492808,21.09
4148575,"LOGNE",351573.1,6663692,44,"LOIRE-ATLANTIQUE",46.9823467408455,-1.58645980343605,14.11
4148580,"OGNON",363636.55,6658284.88,85,"VENDEE",46.9399365381136,-1.42401933513664,37.57
4148587,"OGNON",356584.37,6678871.22,44,"LOIRE-ATLANTIQUE",47.1213847374243,-1.53209584423174,7.96
4148590,"BOULOGNE 8 SAINT-PHILBERT-DE-GRAND-LIEU",350714.4,6669792,44,"LOIRE-ATLANTIQUE",47.0367247346983,-1.60241249955335,3.4
4148800,"TENU 3 SAINT-MARS-DE-COUTAIS",340876.7,6679022,44,"LOIRE-ATLANTIQUE",47.1144426512137,-1.73902449573407,3.11
4148820,"ACHENEAU E PORT-SAINT-PERE",337669.6,6685500.9,44,"LOIRE-ATLANTIQUE",47.1709253180255,-1.78641879223438,4.99
4149350,"RAU DU GUE AUX BICHES OU C DE LA FLEUR e ST-GILDAS-DES-BOIS",321822.5,6722594,44,"LOIRE-ATLANTIQUE",47.4953444890175,-2.02635999765162,2
4149400,"BRIVET T PONTCHATEAU",315758.8,6713215,44,"LOIRE-ATLANTIQUE",47.4075928868322,-2.0986922605717,1.94
4149680,"BOIVRE T SAINT-PERE-EN-RETZ",314335.6,6691633,44,"LOIRE-ATLANTIQUE",47.2128822290382,-2.0990573044504,0.41
4150050,"CANAL DE HAUTE PERCHE V PORNIC",313667.79,6680801.21,44,"LOIRE-ATLANTIQUE",47.1151802225289,-2.09862780738487,7.45
4150500,"FALLERON   MACHECOUL",334712.6,6665418,44,"LOIRE-ATLANTIQUE",46.9888330588806,-1.80924657606151,3.41
4150515,"FALLERON",326467.05,6666342.39,85,"VENDEE",46.9925700716385,-1.91828424135043,1
4150600,"GRAND ETIER DE SALLERTAINE e SALLERTAINE",325058.27,6650611.05,85,"VENDEE",46.8504162283831,-1.92388596245598,0.51
4150640,"GRAND ETIER DE SALLERTAINE e SAINT-URBAIN",317312.08,6653804.73,85,"VENDEE",46.8747221238116,-2.02800722088315,0.03
4150700,"CANAL DU PERRIER OU ETIER GDE TAILLEE O SAINT-JEAN-DE-MONTS",317398.57,6647074.16,85,"VENDEE",46.8142935261201,-2.02125816067162,1
4150800,"VIE 7 LE POIRE-SUR-VIE",359789.21,6640530.02,85,"VENDEE",46.7783808523084,-1.46133442093878,50.95
4150830,"VIE 7 LE POIRE-SUR-VIE",353607.4,6640950,85,"VENDEE",46.7789844883377,-1.54253857223608,35.02
4150850,"VIE 0 LA CHAPELLE-PALLUAU",347837.9,6641087.27,85,"VENDEE",46.7772067295395,-1.61813305508082,21.83
4150870,"PETITE BOULOGNE H LA CHAPELLE-PALLUAU",347495.89,6645077.1,85,"VENDEE",46.8128892056935,-1.62566932423731,25.42
4150900,"PETITE BOULOGNE u CHAPELLE-PALLUAU",345206.2,6642598,85,"VENDEE",46.7893954494178,-1.65373096334811,21.24
